ANS_FROM_CODE,ANS_FROM_CODE_SYSTEM_CD,ANS_FROM_CODE_SYSTEM_DESC_TXT,ANS_FROM_DISPLAY_NM,ANS_TO_CODE,ANS_TO_CODE_SYSTEM_CD,ANS_TO_CODE_SYSTEM_DESC_TXT,ANS_TO_DISPLAY_NM,CODE_TRANSLATION_REQUIRED,DOC_TYPE_CD,DOC_TYPE_VERSION_TXT,QUES_CODE_SYSTEM_CD,QUESTION_IDENTIFIER,SENDING_SYSTEM_CD
"20201","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Washington County","20201","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Washington County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"39121","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Noble County","39121","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Noble County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"40119","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Payne County","40119","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Payne County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"JASPER COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Jasper County","17079","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Jasper County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"TERRELL COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Terrell County","48443","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Terrell County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"51149","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Prince George County","51149","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Prince George County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"HARNETT COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Harnett County","37085","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Harnett County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"BEAVER COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Beaver County","40007","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Beaver County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"01123","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Tallapoosa County","01123","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Tallapoosa County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"51700","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Newport News City County","51700","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Newport News City County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"MS","1.0.3166.1","Montserrat","Montserrat","MSR","1.0.3166.1","Montserrat","Montserrat","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"MS","2.16.840.1.113883.6.92","FIPS 5-2(State)","Mississippi","28","2.16.840.1.113883.6.92","FIPS 5-2(State)","Mississippi","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","STATE","NBS"
"BUTLER COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Butler County","31023","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Butler County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"ATOKA COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Atoka County","40005","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Atoka County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"20137","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Norton County","20137","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Norton County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"48077","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Clay County","48077","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Clay County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"DYER COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Dyer County","47045","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Dyer County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"51141","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Patrick County","51141","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Patrick County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"55119","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Taylor County","55119","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Taylor County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"108","1.0.3166.1","Country (ISO 3166-1)","Burundi","BDI","1.0.3166.1","Country (ISO 3166-1)","BURUNDI","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"KOOTENAI COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Kootenai County","16055","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Kootenai County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"51720","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Norton City County","51720","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Norton City County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"18053","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Grant County","18053","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Grant County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"29173","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Ralls County","29173","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Ralls County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"LOGAN COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Logan County","08075","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Logan County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"GORDON COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Gordon County","13129","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Gordon County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"LAJAS COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Lajas County","72079","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Lajas County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"292","1.0.3166.1","Country (ISO 3166-1)","Gibraltar","GIB","1.0.3166.1","Country (ISO 3166-1)","GIBRALTAR","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"TRANSYLVANIA COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Transylvania County","37175","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Transylvania County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"SEVIER COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Sevier County","49041","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Sevier County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"41011","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Coos County","41011","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Coos County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"48085","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Collin County","48085","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Collin County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"275","1.0.3166.1","Country (ISO 3166-1)","Occupied Palestinian Territory","PSE","1.0.3166.1","Country (ISO 3166-1)","PALESTINIAN TERRITORY, OCCUPIED","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"CLAY COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Clay County","31035","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Clay County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"HUTCHINSON COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Hutchinson County","46067","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Hutchinson County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"48321","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Matagorda County","48321","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Matagorda County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"430","1.0.3166.1","Country (ISO 3166-1)","Liberia","LBR","1.0.3166.1","Country (ISO 3166-1)","LIBERIA","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"CROSBY COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Crosby County","48107","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Crosby County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"SKAGIT COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Skagit County","53057","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Skagit County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"06025","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Imperial County","06025","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Imperial County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"SRB","1.0.3166.1","Country (ISO 3166-1)","Serbia","SRB","1.0.3166.1","Country (ISO 3166-1)","SERBIA","NO","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"TN","2.16.840.1.113883.6.92","FIPS 5-2(State)","Tennessee","47","2.16.840.1.113883.6.92","FIPS 5-2(State)","Tennessee","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","STATE","NBS"
"11089","2.16.840.1.114222.4.5.277","Notifiable Event Code List","Ehrlichiosis, ewingii","11089","2.16.840.1.114222.4.5.277","Notifiable Event Code List","Ehrlichiosis, ewingii","YES","PHDC","1.3","2.16.840.1.114222.4.5.232","INV169","NBS"
"UNION COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Union County","13291","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Union County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"13057","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Cherokee County","13057","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Cherokee County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"69085","2.16.840.1.113883.6.93","FIPS 6-4 (County)","NORTHERN MARIANA ISLANDS Northern Islands","69085","2.16.840.1.113883.6.93","FIPS 6-4 (County)","NORTHERN MARIANA ISLANDS Northern Islands","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"POLK COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Polk County","05113","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Polk County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"MONROE COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Monroe County","39111","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Monroe County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"HARRIS COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Harris County","48201","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Harris County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"21157","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Marshall County","21157","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Marshall County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"38059","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Morton County","38059","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Morton County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"MV","1.0.3166.1","Maldives","Maldives","MDV","1.0.3166.1","Maldives","Maldives","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"APPOMATTOX COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Appomattox County","51011","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Appomattox County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"72019","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Barranquitas County","72019","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Barranquitas County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"MARSHALL COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Marshall County","01095","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Marshall County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"FREMONT COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Fremont County","08043","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Fremont County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"JENKINS COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Jenkins County","13165","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Jenkins County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"FLUVANNA COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Fluvanna County","51065","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Fluvanna County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"13183","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Long County","13183","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Long County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"27107","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Norman County","27107","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Norman County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"47135","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Perry County","47135","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Perry County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"266","1.0.3166.1","Country (ISO 3166-1)","Gabon","GAB","1.0.3166.1","Country (ISO 3166-1)","GABON","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"HENDRICKS COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Hendricks County","18063","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Hendricks County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"BURKE COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Burke County","37023","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Burke County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"LBN","1.0.3166.1","Country (ISO 3166-1)","Lebanon","LBN","1.0.3166.1","Country (ISO 3166-1)","LEBANON","NO","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"SALINE COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Saline County","20169","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Saline County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"16057","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Latah County","16057","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Latah County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"31021","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Burt County","31021","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Burt County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"48021","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Bastrop County","48021","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Bastrop County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"CAN","1.0.3166.1","Country (ISO 3166-1)","Canada","CAN","1.0.3166.1","Country (ISO 3166-1)","CANADA","NO","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"NEZ PERCE COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Nez Perce County","16069","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Nez Perce County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"HOKE COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Hoke County","37093","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Hoke County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"COLLINGSWORTH COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Collingsworth County","48087","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Collingsworth County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"CRAWFORD COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Crawford County","55023","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Crawford County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"12089","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Nassau County","12089","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Nassau County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"20175","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Seward County","20175","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Seward County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"47043","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Dickson County","47043","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Dickson County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"WASHINGTON COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Washington County","51191","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Washington County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"13195","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Madison County","13195","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Madison County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"64","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Federated States of Micro","64","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Federated States of Micro","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"GRD","1.0.3166.1","Country (ISO 3166-1)","Grenada","GRD","1.0.3166.1","Country (ISO 3166-1)","GRENADA","NO","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"HARTFORD COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Hartford County","09003","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Hartford County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"CARROLL COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Carroll County","28015","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Carroll County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"BIG HORN COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Big Horn County","30003","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Big Horn County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"WARREN COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Warren County","34041","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Warren County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"RUTHERFORD COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Rutherford County","37161","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Rutherford County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"CARBON COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Carbon County","42025","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Carbon County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"MONROE COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Monroe County","42089","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Monroe County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"47093","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Knox County","47093","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Knox County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"PHL","1.0.3166.1","Country (ISO 3166-1)","Philippines","PHL","1.0.3166.1","Country (ISO 3166-1)","PHILIPPINES","NO","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"DUPLIN COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Duplin County","37061","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Duplin County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"35053","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Socorro County","35053","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Socorro County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"BH","1.0.3166.1","Bahrain","Bahrain","BHR","1.0.3166.1","Bahrain","Bahrain","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"20099","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Labette County","20099","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Labette County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"48261","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Kenedy County","48261","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Kenedy County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"MADERA COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Madera County","06039","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Madera County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"BOONE COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Boone County","21015","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Boone County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"20043","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Doniphan County","20043","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Doniphan County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"41033","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Josephine County","41033","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Josephine County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"42001","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Adams County","42001","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Adams County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"BRA","1.0.3166.1","Country (ISO 3166-1)","Brazil","BRA","1.0.3166.1","Country (ISO 3166-1)","BRAZIL","NO","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"FREEBORN COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Freeborn County","27047","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Freeborn County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"TORRANCE COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Torrance County","35057","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Torrance County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"51057","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Essex County","51057","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Essex County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"AGO","1.0.3166.1","Country (ISO 3166-1)","Angola","AGO","1.0.3166.1","Country (ISO 3166-1)","ANGOLA","NO","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"STANLY COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Stanly County","37167","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Stanly County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"21009","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Barren County","21009","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Barren County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"CHOCTAW COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Choctaw County","01023","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Choctaw County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"MUSKEGON COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Muskegon County","26121","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Muskegon County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"POTTER COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Potter County","46107","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Potter County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"TIPTON COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Tipton County","47167","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Tipton County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"54067","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Nicholas County","54067","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Nicholas County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"FRANKLIN COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Franklin County","29071","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Franklin County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"35061","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Valencia County","35061","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Valencia County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"39171","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Williams County","39171","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Williams County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"MONONA COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Monona County","19133","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Monona County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
